Protein	Description_From_FASTA	T11	T12	T13	T14	T21	T22	T23	T24	T31	T32	T33	T34	T41	T42	T43	T44	T51	T52	T53	T54
tr|Q2T1H6|Q2T1H6_BURTA	Carboxy-terminal protease OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0415 PE=3 SV=1	0.641081106	0.773262197	0.780640137	0.752559256	0.971154504	1.145224362	1.101164851	0.853206111	1.086512738	0.932998287	1.225431653	1.241049238	0.975644015	1.179849228	1.088251946	1.026575591	1.238302276	1.185389174	1.27653601	1.261940741
tr|Q2T1H8|Q2T1H8_BURTA	Phosphoenolpyruvate-protein phosphotransferase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=ptsI PE=3 SV=1	0.936156132	0.373786317	0.804925325	0.181573261	0.453273974	0.989998608	1.029753701	0.381585863	1.35665976	1.412177841	1.250764341	0.940229028	1.263712766	0.82151965	0.908431056	1.2806907	0.92724445	0.957480395	1.024110199	1.026516692
tr|Q2T1H9|Q2T1H9_BURTA	Phosphocarrier protein HPr OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0412 PE=4 SV=1	0.940849217	0.935814844	1.062327586	0.830076974	1.36319435	1.350035399	0.593194709	1.66095963	1.092197958	1.23655447	0.546298594	0.613947472	0.826931071	0.71152235	0.575755704	0.625473301	0.607196096	0.563398727	0.677428637	0.649630011
tr|Q2T1I1|Q2T1I1_BURTA	Glutathione synthetase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gshB PE=3 SV=1	2.611658614	1.231731285	3.316661204	1.011298757	1.66965715	4.820862083	3.370381516	1.413062513	1.619599941	3.309814497	2.556444899	4.255998702	2.110642736	0.966385728	1.343168868	1.759749644	1.047555054	2.314471623	3.118277845	1.185462362
tr|Q2T1I2|Q2T1I2_BURTA	Glutamate--cysteine ligase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gshA-2 PE=4 SV=1	1.619932189	0.86185399	1.488629463	0.747896357	0.924660127	2.029204274	1.862353632	0.917087651	0.744617997	1.477854592	0.840076899	1.345776056	1.626544231	0.730877409	0.769595463	1.542723027	0.755411866	1.741066093	1.706106097	0.798015866
tr|Q2T1I4|Q2T1I4_BURTA	Nitrogen regulatory P-II family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0407 PE=3 SV=1	0.371044473	0.117659202	0.271963667	0.076726719	0.616646554	0.522486199	0.565717507	0.57261463	0.976005309	0.559971509	0.917473671	0.454262932	0.87164266	0.625099216	0.770506598	0.806315679	0.68240866	0.826011188	0.688872428	0.649247589
tr|Q2T1I7|Q2T1I7_BURTA	Thioesterase domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0404 PE=4 SV=1	1.019176484	1.095708957	0.789284081	1.116035588	1.288520181	0.655130882	0.713340212	1.367912096	1.068835272	0.54471058	1.032951193	0.519617378	0.535038962	0.795188666	0.830543741	0.455245152	0.333745842	0.368217654	0.46701315	0.652028538
tr|Q2T1I9|Q2T1I9_BURTA	AhpC/TSA family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0402 PE=4 SV=1	0.697437877	0.826749132	0.780083778	0.848641802	1.39121411	1.116492962	0.869447807	1.494332143	2.360086918	1.461600008	1.94188169	1.608223395	1.240736819	2.197384805	2.099633535	1.194065085	1.944591062	1.217256742	1.333473843	1.746516041
tr|Q2T1J0|Q2T1J0_BURTA	AAA domain family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0401 PE=4 SV=1	0.109717069	0.396419793	0.078013703	0.377538636	0.300022604	0.083452561	0.090177649	0.228836671	0.433770369	0.216534674	0.773073558	0.288701662	0.115582568	0.532680677	0.671446967	0.168059646	0.588775104	0.13742819	0.115589755	0.68192956
tr|Q2T1J8|Q2T1J8_BURTA	Enoyl-CoA hydratase/isomerase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0393 PE=4 SV=1	0.634676471	0.824265632	0.51744504	0.381878098	1.213762654	0.906939208	0.859325262	1.234557335	1.509420518	1.235514558	1.198592679	1.163656598	1.037910331	1.185796397	1.310877604	0.950655074	1.118414636	0.786945957	0.751303339	1.321358974
tr|Q2T1K9|Q2T1K9_BURTA	UPF0250 protein BTH_I0382 OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0382 PE=3 SV=1	0.903149097	0.724451558	0.747205888	0.878717536	0.636091008	0.65908325	0.698610102	0.642417263	0.78175417	0.932617866	0.766188379	0.974992925	0.813509709	0.758079902	0.720758196	0.818597208	0.644852687	0.681598171	0.670734774	0.650374074
tr|Q2T1L0|Q2T1L0_BURTA	Aminotransferase class IV family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0381 PE=1 SV=1	0.533903906	0.993874241	0.513606483	0.88425344	0.87199057	0.542203004	0.605307729	0.924003755	1.295855325	0.834291245	1.405059775	1.407557661	0.686086925	1.188581107	1.181495712	0.776929106	1.006326074	0.643952942	0.431260905	1.017726277
tr|Q2T1L1|Q2T1L1_BURTA	D-alanyl-D-alanine carboxypeptidase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0380 PE=3 SV=1	1.178058518	0.526600194	1.179359027	0.541230678	0.843288239	1.237895698	0.926482898	0.934567546	0.974041484	1.374039688	1.034366413	1.750517364	1.283382089	0.989223605	0.960332397	1.317566281	0.964105706	1.185939774	1.176138838	1.02600973
tr|Q2T1L3|Q2T1L3_BURTA	"Ferredoxin, 2Fe-2S OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0378 PE=4 SV=1"	0.742643579	1.120390229	0.830906153	1.426462615	1.054120361	0.712833419	0.825808181	0.852936663	0.925370729	0.849996912	0.927216955	0.852455793	0.692430611	0.74986293	0.669945502	0.778964457	0.690706867	0.658535219	0.769828341	0.994174058
tr|Q2T1L5|Q2T1L5_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0376 PE=4 SV=1	0.738151295	0.527922777	0.614230998	0.216968381	0.695158746	0.889325916	0.598309535	0.817025149	0.994685643	1.076529065	0.317659986	1.566488891	1.258097017	1.372106762	1.104075883	1.206429416	1.105333707	1.222093851	1.645385635	1.312854923
tr|Q2T1L6|Q2T1L6_BURTA	"ABC transporter, periplasmic substrate-binding protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0375 PE=4 SV=1"	0.769137793	0.362705222	1.01139068	0.52717753	0.638948529	1.620945907	1.711386459	0.535881154	0.736134338	1.961159805	0.841131833	1.903686645	3.736065588	1.168686609	1.019799648	2.978358947	1.148106237	3.415825498	3.599727877	1.315805996
tr|Q2T1M4|Q2T1M4_BURTA	ADP-D-glycero-D-manno-heptose synthase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=rfaE PE=4 SV=1	0.738871992	2.497155749	1.475270943	3.429482661	2.653256834	0.555470044	1.441497901	2.447141976	2.488637883	1.441805135	0.443547402	0	0.731436997	1.496442269	2.659348005	0.43285729	3.521362978	0.593368748	1.063196631	1.934518888
tr|Q2T1M9|Q2T1M9_BURTA	Fumarylacetoacetate (FAA) hydrolase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0362 PE=4 SV=1	0.849477862	0.901024794	0.881158408	0.390316855	0.979248657	0.785021091	0.756240949	1.072084111	1.268033882	1.104328087	1.350327523	0.758958759	0.882694789	1.095179216	1.086348134	1.150221971	1.080312788	0.943804359	0.747045277	1.349461583
tr|Q2T1N3|Q2T1N3_BURTA	Homocysteine S-methyltransferase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0358 PE=4 SV=1	0.837699745	0.82691014	0.493371061	0.899615746	0.769804791	1.106987163	1.261583121	0.833311255	0.840533296	1.02073244	0.951281216	1.485737728	0.817142058	0.423151187	0.44722076	0.908867831	0.34418623	0.582131759	0.692273621	0.307791502
tr|Q2T1N4|Q2T1N4_BURTA	Methionine synthase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=metH PE=4 SV=1	1.783482246	1.59791511	1.810626435	1.25530582	1.147803689	1.334427297	1.598083834	1.025606379	0.929607964	1.361951749	0.811547482	1.126638454	0.596325904	0.644142268	0.607236446	0.789311137	0.468019268	0.807645574	0.727211971	0.54790189
tr|Q2T1N5|Q2T1N5_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0356 PE=4 SV=1	1.227956635	1.151768869	1.008441255	1.217730954	0.936463417	1.350507156	1.155041699	1.041981707	1.100445959	1.079916484	2.311061904	1.713696148	0.954565335	0.988997663	1.117938128	1.006829173	0.645672095	1.168716413	1.099095848	0.713799749
tr|Q2T1N7|Q2T1N7_BURTA	Sporulation related domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0354 PE=4 SV=1	0.367861795	0.870435663	0.355956989	1.052517011	1.4400216	0.803651749	0.591541916	1.464853398	1.411063473	1.132842565	1.025494355	0.95658359	0.985447981	1.439929438	1.394654927	0.870497032	1.701191728	0.976108892	1.020975905	1.490239031
tr|Q2T1N8|Q2T1N8_BURTA	Thiol:disulfide interchange protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=dsbA PE=3 SV=1	1.053373184	1.019618334	0.903706064	0.887306074	1.110673932	1.239377593	1.502880704	1.356906541	1.459160397	1.587729608	0.745691594	1.27534249	1.816539812	1.617224707	1.585262336	1.895740648	1.907798114	1.975505673	1.987015163	1.703064945
tr|Q2T1N9|Q2T1N9_BURTA	"Oxidoreductase, short-chain dehydrogenase/reductase family OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0352 PE=3 SV=1"	2.250284132	0.579830413	2.218447999	0.348197129	0.606889561	1.206486944	1.402311588	0.69095994	1.022512316	3.470661739	0.381314367	3.145481987	3.921806215	1.971827129	2.348340425	3.603055882	2.056680139	4.768555812	4.380901299	2.251450995
tr|Q2T1P2|Q2T1P2_BURTA	"Bacterial extracellular solute-binding s, 5 Middle family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0349 PE=4 SV=1"	0.489670328	0.351917752	0.551144522	0.271427166	0.625868865	1.041584745	1.109719183	0.626164875	0.851790823	1.219723804	0.817212837	0.995157286	1.286145344	0.958338454	0.981329756	1.209066277	1.140689292	1.513593144	1.495498275	0.948034339
tr|Q2T1P7|Q2T1P7_BURTA	3-ketoacyl-CoA thiolase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0344 PE=3 SV=1	0.281455961	0.40851155	0.375200925	0.243239912	0.80303275	0.73354435	0.758043598	0.819372325	1.504357124	0.82511916	1.196459725	0.894038084	0.946202467	1.490333322	1.543016332	0.963628897	1.586711375	0.910205926	0.975319849	1.551848827
tr|Q2T1P8|Q2T1P8_BURTA	"Oxidoreductase, short chain dehydrogenase/reductase family OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0343 PE=4 SV=1"	0.949107655	0.403740312	0.740486484	0.438713663	0.4433831	0.820978307	0.79897245	0.465541324	0.8943523	1.128434928	1.044204757	1.189406939	0.983086609	0.908697831	0.858122572	0.972379421	0.926748383	1.181693503	1.246326304	1.072349257
tr|Q2T1R6|Q2T1R6_BURTA	"Sulfate ABC transporter, periplasmic sulfate-binding protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0325 PE=4 SV=1"	0.897921524	0.919082039	0.721517807	1.59369428	1.099410367	0.619770915	0.754081847	0.893675643	1.02414288	0.762906215	0.92939494	0.695947474	0.668226219	1.06144261	1.042869956	0.770018878	1.271747331	0.716944465	0.69598288	1.177047701
tr|Q2T1S8|Q2T1S8_BURTA	HMGL-like family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0313 PE=4 SV=1	1.75319759	0.937800542	2.404666967	0.806134897	1.032553059	1.95361029	2.225212721	0.993451996	1.125916467	3.219289475	1.436335895	1.529630782	1.691182134	1.070974245	1.265962889	2.258407422	1.199360052	1.993168874	2.708735202	1.23048211
tr|Q2T1T2|Q2T1T2_BURTA	AsnC family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0309 PE=4 SV=1	0.072699762	0.486792302	0.09807904	0.404977893	0.625082261	0.03226233	0.044217349	0.636479498	0.812321602	0.222402136	1.007706979	0.159487046	0	0.916412527	1.075991824	0.045227867	1.093633973	0	0.108682925	1.124396748
tr|Q2T1V3|Q2T1V3_BURTA	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=glmS-1 PE=3 SV=1	1.219611452	1.764001308	1.314669315	1.310451444	1.470420746	1.345103619	1.352056648	1.408021017	0.819363474	0.967992997	0.685900071	1.107041493	1.105297395	0.816390125	0.848405811	1.12246524	0.821712525	1.081309294	1.058573763	0.82260962
tr|Q2T1V7|Q2T1V7_BURTA	LemA family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0284 PE=4 SV=1	0	0.590960741	0.353391583	0.326521409	0.690777419	0.760687765	1.715540844	0.552755541	1.805572979	3.148793037	1.043949592	1.987529222	3.328612395	2.347426245	2.28542744	3.685535842	2.616160998	4.175606308	4.135810337	2.685814327
tr|Q2T1W9|Q2T1W9_BURTA	Glutathione-disulfide reductase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=gor PE=3 SV=1	0.312926339	0.230075935	0.19088426	0.258191921	0.465170733	0.281396361	0.263166014	0.524542209	0.982416452	0.501721334	1.167220554	0.818001061	0.835457121	0.9945446	1.184019015	0.626758164	1.202325089	0.557016322	0.748036607	1.160241693
tr|Q2T1X4|Q2T1X4_BURTA	Porin OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0267 PE=3 SV=1	0.660600107	0.656313807	0.591219697	0.853300687	0.7426781	0.663483362	0.649950998	0.778440864	1.252108711	1.108691409	0.920842749	0.902394024	1.160458543	1.28682877	1.575063524	1.25801237	1.238799324	1.599380487	1.036013507	0.965698883
tr|Q2T1Z2|Q2T1Z2_BURTA	Flagellar brake protein YcgR OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=ycgR PE=3 SV=1	0.676343652	0.844377653	1.00771221	0.568669714	1.868408134	0.959461838	1.089282945	2.05498137	1.333681943	1.4670357	0.61884817	1.271914306	0.20822162	0.304016981	0.315904444	0.539191141	0.078762117	0.444123664	0.441841106	0.172180057
tr|Q2T1Z8|Q2T1Z8_BURTA	Flagellar hook protein FlgE OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0243 PE=3 SV=1	1.61569604	2.584977219	1.824598569	2.578981332	2.973021222	1.202245804	1.292377921	2.740438317	1.707317332	0.999219272	1.435474027	0.739964526	0.46928504	0.711319598	0.773022719	0.390373678	1.317845393	0.337784051	0.184442764	1.293605503
tr|Q2T204|Q2T204_BURTA	"Flagella synthesis protein FlgN, putative OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0237 PE=4 SV=1"	0.500015921	0.990307831	0.500832582	0.766716658	1.09377262	1.038305775	1.02891445	1.164885434	0.341060949	0.393987627	0.543828312	0.184347959	0.176832083	0.301759245	0.215044782	0	0.332264154	0.146292233	0.115989557	0.144269494
tr|Q2T208|Q2T208_BURTA	"Lytic murein transglycosylase, putative OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0233 PE=4 SV=1"	0.961205463	0.902314304	0.916057173	0.828929289	1.061397316	1.11750815	1.08871951	1.092964099	1.17586653	1.060836985	0.820382666	0.878956558	0.901901217	1.038408944	1.029972543	0.869573738	0.782730519	0.735526964	0.798220592	0.825961738
tr|Q2T217|Q2T217_BURTA	"Dipeptide ABC transporter, ATP-binding protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0224 PE=3 SV=1"	0.447513278	0.943716448	0.311716135	1.748494922	1.479746188	0.27505249	0.358652771	1.18102604	1.347432056	1.011082847	1.298809011	1.10752711	0.586848606	1.159067628	1.292094812	0.536261915	1.289788158	0.328132704	0.30605536	1.362513741
tr|Q2T218|Q2T218_BURTA	"Peptide ABC transporter, ATP-binding protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0223 PE=3 SV=1"	0.627510641	1.124861324	0.692324864	1.442030477	0.926740415	1.049120398	0.928303031	1.182994177	1.276066249	1.549048581	0.763788756	1.507216381	1.30505844	1.242895175	1.318609556	1.17035816	1.397710995	1.377014793	1.290772946	1.238830337
tr|Q2T221|Q2T221_BURTA	"Bacterial extracellular solute-binding s, 5 Middle family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0220 PE=4 SV=1"	0.816900115	0.805663786	0.964234464	0.531330772	1.302592493	1.254186013	1.545971056	1.387737081	1.540165655	1.598631489	1.220322045	1.276381021	2.023404426	2.045946366	2.065145985	1.975004754	2.383509762	2.354092457	2.33957546	2.356261706
tr|Q2T249|Q2T249_BURTA	Aldehyde dehydrogenase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0192 PE=3 SV=1	1.275970064	0.410244935	2.138902302	0.118034251	0.435133828	2.114204871	3.186432179	0.425707645	0.692113481	2.038209141	0.649321523	0.867498049	3.68781675	1.010175225	0.886498517	2.715918247	1.126984842	2.192467711	2.538459508	1.270802235
tr|Q2T258|Q2T258_BURTA	Stress response kinase A OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=srkA PE=3 SV=1	0.30135614	0.858503477	0.290114745	0.79393997	1.23464287	0.421252427	0.501726621	1.358303469	1.347300799	0.536654117	1.229301716	0.490418095	0.48925223	1.295446694	1.617692134	0.295131231	1.386915698	0.434047958	0.508853974	1.78737242
tr|Q2T263|Q2T263_BURTA	Aldo/keto reductase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0178 PE=4 SV=1	0.657849705	0.250596882	0	0.193898964	0.36045324	0	1.485221964	0.348222294	0.679132145	1.402739801	1.243577797	0.663221102	0.577917201	0.706311033	0.708502493	1.008456078	0.674959988	0.786290552	0.716482186	0.842080558
tr|Q2T272|Q2T272_BURTA	Met-10+ like-family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0169 PE=3 SV=1	1.413632275	1.193334115	1.408195033	1.416036874	0.940052741	1.02414894	1.013607723	1.025690108	0.780819806	0.778999521	0.873967446	0.701114871	0.810430566	0.647506316	0.653971378	1.014928572	0.609626518	1.035230974	1.057634871	0.768490443
tr|Q2T273|Q2T273_BURTA	Cobalamin synthesis protein/P47K family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0168 PE=4 SV=1	1.319603149	1.169952339	1.159002972	1.559954283	1.267891542	1.418762088	1.231096277	1.056261439	1.074359265	0.928683547	0.906864872	0.878376308	0.904716024	0.849897547	0.977528483	0.866286293	0.815145577	0.82916043	0.777337534	0.668039715
tr|Q2T283|Q2T283_BURTA	"Bacterial regulatory s, tetR family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0158 PE=4 SV=1"	0.5579964	0.631121457	0.430695967	0.599130222	0.737583084	0.759848848	0.685211486	0.676404891	1.196228466	1.498555936	1.108403582	1.286616423	1.696766897	1.67901937	1.656502897	1.579065361	1.804044144	1.76949197	2.081121242	1.679459307
tr|Q2T290|Q2T290_BURTA	Exodeoxyribonuclease III OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=xth-1 PE=4 SV=1	0.711581081	1.360785583	0.795982146	1.026754509	0.850294788	1.099323106	0.99413723	1.045857005	0.887747668	1.206987967	1.375836942	0.97873101	0.933112576	1.253174462	0.871377406	0.941409953	0.809507464	1.012923901	1.157354876	1.468317892
tr|Q2T291|Q2T291_BURTA	Polyphosphate kinase 2 family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0150 PE=4 SV=1	0.341327757	0.904379662	1.047791409	0.965258268	0.855501484	0.529071965	0.840395403	0.873390882	1.058699443	0.589840168	0.93775472	0.768936152	1.18464056	0.996166179	1.169706564	0.977718108	0.947371378	0.788001367	0.931659296	1.029139944
tr|Q2T295|Q2T295_BURTA	"Cell shape determining, MreB/Mrl family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I0146 PE=4 SV=1"	1.976646113	1.690020842	2.191808189	1.650169215	1.228622336	1.537656784	1.469055342	1.003723085	0.681499562	0.68745194	0.737566843	0.666263515	0.844598495	0.737081765	0.653694032	0.764015338	0.570746994	0.813554302	0.802007404	0.662098671
